Gene	Status
85323at314145	Single
85329at314145	Single
85336at314145	Single
85353at314145	Single
85361at314145	Single
85387at314145	Single
8538at314145	Single
85392at314145	Single
85421at314145	Single
85427at314145	Single
85430at314145	Single
85442at314145	Single
85450at314145	Single
85451at314145	Single
85453at314145	Single
85455at314145	Single
8545at314145	Single
85474at314145	Single
85503at314145	Single
85507at314145	Single
85521at314145	Single
85522at314145	Single
85538at314145	Single
8553at314145	Single
85552at314145	Single
85561at314145	Single
85564at314145	Single
85567at314145	Single
85571at314145	Single
85596at314145	Single
855at314145	Single
85613at314145	Single
85631at314145	Single
85635at314145	Single
85638at314145	Single
85641at314145	Single
85659at314145	Single
85662at314145	Single
85677at314145	Single
85685at314145	Single
85689at314145	Single
8570at314145	Single
85715at314145	Single
85717at314145	Single
85724at314145	Single
85736at314145	Single
85752at314145	Single
85753at314145	Single
85779at314145	Single
85784at314145	Single
85809at314145	Single
85811at314145	Single
85813at314145	Duplicated
85813at314145	Duplicated
85813at314145	Duplicated
85815at314145	Single
85816at314145	Single
85819at314145	Single
85825at314145	Single
8583at314145	Single
85845at314145	Single
85851at314145	Single
85852at314145	Single
85859at314145	Single
85863at314145	Single
85865at314145	Single
8587at314145	Single
85884at314145	Single
85886at314145	Single
8588at314145	Single
85891at314145	Single
85892at314145	Single
85905at314145	Single
85906at314145	Single
85921at314145	Single
85947at314145	Single
85948at314145	Single
85968at314145	Single
86020at314145	Single
86025at314145	Single
86027at314145	Single
86032at314145	Single
86035at314145	Single
8603at314145	Single
86047at314145	Single
86056at314145	Single
86057at314145	Single
86059at314145	Single
86074at314145	Single
86083at314145	Single
86086at314145	Single
86091at314145	Single
8609at314145	Single
860at314145	Single
8610at314145	Single
86119at314145	Single
86149at314145	Single
86153at314145	Single
86154at314145	Single
86173at314145	Single
86174at314145	Single
8617at314145	Single
86185at314145	Single
86213at314145	Single
86221at314145	Single
86226at314145	Single
86230at314145	Single
86240at314145	Single
86256at314145	Single
86258at314145	Single
8627at314145	Single
86295at314145	Single
86310at314145	Single
86311at314145	Single
86319at314145	Single
8633at314145	Single
86349at314145	Single
86358at314145	Single
86370at314145	Single
8638at314145	Single
86394at314145	Single
86420at314145	Single
86424at314145	Single
86442at314145	Single
8644at314145	Single
86450at314145	Single
86454at314145	Single
86476at314145	Single
86489at314145	Single
86495at314145	Single
8651at314145	Single
86521at314145	Single
86524at314145	Single
8652at314145	Single
86530at314145	Single
86540at314145	Single
86544at314145	Single
8654at314145	Single
86563at314145	Single
86564at314145	Single
8656at314145	Single
86586at314145	Single
865at314145	Single
86618at314145	Single
86640at314145	Single
86651at314145	Single
86658at314145	Single
86659at314145	Single
86666at314145	Single
86668at314145	Single
86677at314145	Single
86686at314145	Single
86691at314145	Single
86694at314145	Single
86715at314145	Single
86725at314145	Single
86728at314145	Single
86732at314145	Single
86744at314145	Single
86762at314145	Single
86764at314145	Single
86766at314145	Single
86770at314145	Single
86785at314145	Single
86790at314145	Single
86793at314145	Single
86804at314145	Single
86809at314145	Single
86810at314145	Single
86817at314145	Single
86843at314145	Single
86849at314145	Single
86852at314145	Single
86855at314145	Single
8685at314145	Single
86867at314145	Single
86868at314145	Single
86896at314145	Single
86925at314145	Single
8692at314145	Single
86930at314145	Single
86932at314145	Single
86941at314145	Single
86942at314145	Single
86948at314145	Single
86958at314145	Single
86964at314145	Single
86968at314145	Single
86971at314145	Single
86972at314145	Single
86982at314145	Single
86990at314145	Single
86992at314145	Single
86997at314145	Single
87029at314145	Fragmented
87032at314145	Single
8704at314145	Single
87067at314145	Single
87077at314145	Single
87085at314145	Single
87094at314145	Single
87107at314145	Single
87113at314145	Single
87122at314145	Single
8714at314145	Single
87151at314145	Single
87155at314145	Single
87183at314145	Single
8718at314145	Single
87202at314145	Single
87235at314145	Single
87253at314145	Single
87272at314145	Single
87274at314145	Single
8727at314145	Single
87295at314145	Single
8729at314145	Single
87301at314145	Single
87312at314145	Single
87321at314145	Single
87339at314145	Single
8733at314145	Single
87352at314145	Single
87357at314145	Single
87363at314145	Single
87367at314145	Single
8736at314145	Single
87370at314145	Single
87376at314145	Single
87378at314145	Single
87389at314145	Single
87391at314145	Single
87396at314145	Single
87406at314145	Single
87409at314145	Single
8740at314145	Single
87412at314145	Single
87426at314145	Single
87427at314145	Single
87429at314145	Single
87431at314145	Single
87442at314145	Single
87443at314145	Single
87445at314145	Single
87446at314145	Single
87488at314145	Single
87495at314145	Single
87497at314145	Single
874at314145	Single
87507at314145	Single
87514at314145	Single
8751at314145	Single
87522at314145	Single
87527at314145	Single
87530at314145	Single
87540at314145	Single
87559at314145	Single
87563at314145	Single
87566at314145	Single
87570at314145	Single
87575at314145	Single
87578at314145	Single
87589at314145	Single
87599at314145	Single
875at314145	Single
87610at314145	Single
8761at314145	Single
87638at314145	Single
87641at314145	Single
87644at314145	Single
87648at314145	Single
87653at314145	Single
87660at314145	Single
87704at314145	Single
87710at314145	Single
87711at314145	Single
87720at314145	Single
87728at314145	Single
87729at314145	Single
87732at314145	Single
87734at314145	Single
8773at314145	Single
87742at314145	Single
87744at314145	Single
87748at314145	Single
87767at314145	Single
87774at314145	Single
87807at314145	Single
87816at314145	Single
87818at314145	Single
87827at314145	Single
87829at314145	Single
87836at314145	Single
8783at314145	Single
87840at314145	Single
87841at314145	Single
87844at314145	Single
87849at314145	Single
87851at314145	Single
87883at314145	Single
87887at314145	Single
87899at314145	Single
87917at314145	Single
8791at314145	Single
87920at314145	Single
87927at314145	Single
87929at314145	Single
87931at314145	Single
87952at314145	Single
87963at314145	Single
87973at314145	Single
87978at314145	Single
87993at314145	Single
8799at314145	Single
88002at314145	Single
88021at314145	Single
88029at314145	Single
88031at314145	Single
88044at314145	Single
88047at314145	Single
88055at314145	Single
88072at314145	Single
88104at314145	Single
88105at314145	Duplicated
88105at314145	Duplicated
88118at314145	Single
88121at314145	Single
88124at314145	Single
88141at314145	Single
88142at314145	Single
88153at314145	Single
88165at314145	Single
88166at314145	Single
88170at314145	Single
88174at314145	Single
88181at314145	Single
88184at314145	Single
88186at314145	Single
88198at314145	Single
88208at314145	Single
88217at314145	Single
88220at314145	Single
88253at314145	Single
88256at314145	Single
88267at314145	Single
88289at314145	Single
88304at314145	Single
88306at314145	Single
88312at314145	Single
88319at314145	Single
88321at314145	Single
88326at314145	Single
88327at314145	Single
88332at314145	Single
8834at314145	Single
88369at314145	Single
88371at314145	Single
88372at314145	Single
88377at314145	Single
88394at314145	Single
88397at314145	Single
88399at314145	Single
883at314145	Single
8840at314145	Single
88411at314145	Single
88423at314145	Single
8842at314145	Single
88434at314145	Single
88437at314145	Single
8844at314145	Single
88459at314145	Single
8846at314145	Single
88475at314145	Single
88487at314145	Single
88494at314145	Single
88495at314145	Single
8849at314145	Single
88501at314145	Single
8850at314145	Single
88515at314145	Single
88526at314145	Single
88535at314145	Single
88553at314145	Single
88575at314145	Single
88588at314145	Single
88591at314145	Single
88594at314145	Single
88605at314145	Single
88625at314145	Single
88629at314145	Single
88632at314145	Single
8863at314145	Single
88644at314145	Single
88662at314145	Single
88679at314145	Single
88685at314145	Single
88695at314145	Single
88711at314145	Single
88727at314145	Single
88743at314145	Single
88772at314145	Single
88783at314145	Single
88789at314145	Single
88793at314145	Single
88808at314145	Single
88818at314145	Single
88837at314145	Single
88850at314145	Single
88851at314145	Single
88860at314145	Single
88865at314145	Single
88888at314145	Single
88910at314145	Single
88913at314145	Single
88936at314145	Single
88971at314145	Single
88987at314145	Single
88989at314145	Single
88998at314145	Single
8899at314145	Single
89002at314145	Single
89004at314145	Single
89017at314145	Single
89020at314145	Single
89029at314145	Single
89030at314145	Single
89032at314145	Single
89035at314145	Single
89044at314145	Single
89051at314145	Single
89058at314145	Single
89075at314145	Single
89086at314145	Single
89104at314145	Single
89115at314145	Single
89116at314145	Single
8911at314145	Single
89129at314145	Single
89141at314145	Single
8914at314145	Single
89150at314145	Single
89157at314145	Single
89163at314145	Single
89175at314145	Single
89178at314145	Single
89179at314145	Single
89195at314145	Single
89216at314145	Single
89218at314145	Single
89220at314145	Single
89231at314145	Single
89239at314145	Single
89253at314145	Single
89269at314145	Single
89281at314145	Single
89285at314145	Single
89286at314145	Single
89289at314145	Single
89323at314145	Single
89339at314145	Single
8934at314145	Single
89352at314145	Single
89356at314145	Single
89366at314145	Single
89379at314145	Single
89382at314145	Single
89397at314145	Single
893at314145	Single
89400at314145	Single
89429at314145	Single
89446at314145	Single
89455at314145	Single
89465at314145	Single
89478at314145	Single
89482at314145	Single
89486at314145	Duplicated
89486at314145	Duplicated
89486at314145	Duplicated
89486at314145	Duplicated
8949at314145	Single
89509at314145	Single
89523at314145	Single
89542at314145	Single
89551at314145	Single
89556at314145	Single
89567at314145	Single
89574at314145	Single
89581at314145	Single
89598at314145	Single
89603at314145	Single
89607at314145	Single
89613at314145	Single
89622at314145	Single
89639at314145	Single
89644at314145	Single
89646at314145	Single
8964at314145	Single
89652at314145	Single
89656at314145	Single
89691at314145	Single
89695at314145	Single
89698at314145	Single
89704at314145	Single
8970at314145	Single
89714at314145	Single
89716at314145	Single
89729at314145	Single
8981at314145	Single
89828at314145	Single
8982at314145	Single
89837at314145	Single
89840at314145	Single
89847at314145	Single
89855at314145	Single
89910at314145	Single
89915at314145	Single
89929at314145	Single
89931at314145	Single
89938at314145	Single
89960at314145	Single
89962at314145	Single
89978at314145	Single
8997at314145	Single
89983at314145	Single
89995at314145	Single
90007at314145	Single
90056at314145	Single
90061at314145	Single
90063at314145	Single
90068at314145	Single
9006at314145	Single
90074at314145	Single
90095at314145	Single
90098at314145	Single
90112at314145	Single
90114at314145	Single
90122at314145	Single
90132at314145	Single
9013at314145	Single
90141at314145	Single
90142at314145	Single
90144at314145	Single
90146at314145	Single
90156at314145	Single
90160at314145	Single
9016at314145	Single
90172at314145	Single
90174at314145	Single
90197at314145	Single
9019at314145	Single
90202at314145	Single
90217at314145	Single
90218at314145	Single
90222at314145	Single
9022at314145	Single
90236at314145	Single
90240at314145	Single
90247at314145	Single
90250at314145	Single
90256at314145	Single
90261at314145	Single
90272at314145	Single
90276at314145	Single
90288at314145	Single
90301at314145	Single
90303at314145	Single
90305at314145	Single
90306at314145	Single
9030at314145	Single
90310at314145	Single
90322at314145	Single
90335at314145	Single
90347at314145	Single
9034at314145	Single
90352at314145	Single
9036at314145	Single
90370at314145	Single
90380at314145	Single
90392at314145	Single
90411at314145	Single
90417at314145	Single
90419at314145	Single
90429at314145	Single
90432at314145	Single
90438at314145	Single
90441at314145	Single
90456at314145	Single
90457at314145	Single
90461at314145	Single
90462at314145	Single
90469at314145	Single
90478at314145	Single
90481at314145	Single
90483at314145	Single
90489at314145	Single
90497at314145	Single
90500at314145	Single
90501at314145	Single
90526at314145	Single
90533at314145	Single
90534at314145	Single
90560at314145	Single
90566at314145	Single
90573at314145	Single
90581at314145	Single
90603at314145	Single
90609at314145	Single
90613at314145	Single
