Gene	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	Identity	Fraction	Frameshift events	Best gene	Codons
8267at314145	Single	OW443377.1	71697250	71753951	-	6191	1093	0.9012	0.9574621485219899	1	8267at314145_29073_0:0012e3	71753803_71753951_-|71747590_71747639_-|71745438_71745603_-|71744701_71744803_-|71744359_71744446_-|71743427_71743639_-|71735726_71735848_-|71728022_71728213_-|71727669_71727784_-|71723655_71723829_-|71722687_71722775_-|71717866_71718025_-|71716908_71716998_-|71715539_71715853_-|71715063_71715195_-|71714529_71714715_-|71713272_71713457_-|71706806_71706941_-|71705463_71705659_-|71704765_71704924_-|71702668_71702790_-|71702402_71702545_-|71700831_71701223_-|71699034_71699167_-|71698070_71698198_-|71697248_71697292_-
82680at314145	Single	OW443364.1	71828009	71849293	+	1241	244	0.8464	1.0	0	82680at314145_291302_0:00115c	71828010_71828127_+|71828210_71828340_+|71841557_71841659_+|71845248_71845412_+|71848305_71848496_+|71849163_71849296_+
82683at314145	Single	OW443368.1	55393849	55394629	-	1277	258	0.95	1.0	0	82683at314145_42254_0:0022ee	55393847_55394629_-
82689at314145	Single	OW443377.1	41540174	41560810	-	1279	166	0.8838	0.9311475409836065	0	82689at314145_291302_0:000ee1	41560666_41560810_-|41560096_41560172_-|41556183_41556257_-|41547885_41547968_-|41547715_41547771_-|41544456_41544533_-|41541918_41541973_-|41541789_41541828_-|41541606_41541659_-|41540629_41540700_-|41540172_41540285_-
82691at314145	Single	OW443360.1	103644079	103646122	-	1218	216	0.9154	0.9848484848484849	0	82691at314145_109478_0:003eaf	103645998_103646122_-|103645544_103645750_-|103645131_103645277_-|103644885_103644966_-|103644366_103644482_-|103644080_103644166_-
826at314145	Single	OW443363.1	34985507	35270533	-	14163	2349	0.8235	1.0	0	826at314145_9402_0:0007d9	35268500_35270533_-|35131296_35131487_-|35116236_35116467_-|35100851_35101087_-|35098839_35099855_-|35095891_35096078_-|35094472_35094571_-|35083047_35083204_-|35081109_35081952_-|35078657_35078896_-|35060145_35060279_-|35059725_35059934_-|35052069_35052926_-|35023114_35023227_-|35013157_35013368_-|35009978_35010129_-|34994082_34994212_-|34991107_34991393_-|34989995_34990127_-|34985508_34988061_-
82702at314145	Single	OW443370.1	74422543	74425822	+	1206	223	0.8669	0.9633699633699634	0	82702at314145_132908_0:0007f7	74422544_74422819_+|74425313_74425825_+
82704at314145	Single	OW443366.1	109925854	109984214	-	1356	191	0.9495	1.0	0	82704at314145_109478_0:0040ed	109984153_109984214_-|109983627_109983720_-|109982529_109982626_-|109980918_109981058_-|109975294_109975409_-|109955968_109956026_-|109928510_109928661_-|109925852_109925963_-
82705at314145	Single	OW443379.1	42421172	42422576	-	1246	235	0.9412	0.9695817490494296	0	82705at314145_59538_0:002198	42422459_42422576_-|42421736_42421943_-|42421170_42421611_-
82718at314145	Single	OW443376.1	78611659	78613834	+	1171	242	0.7931	1.0	0	82718at314145_109478_0:0035e2	78611660_78611733_+|78611869_78612004_+|78612685_78612858_+|78613027_78613197_+|78613301_78613482_+|78613705_78613837_+
82732at314145	Single	OW443363.1	91260905	91309543	+	1138	257	0.7351	1.0	0	82732at314145_29073_0:002fcb	91260906_91260993_+|91283943_91284212_+|91285172_91285432_+|91288621_91288740_+|91291014_91291097_+|91309470_91309543_+
82747at314145	Single	OW443377.1	21996420	22057218	+	1940	282	0.818	1.0	0	82747at314145_9837_0:000240	21996421_21996503_+|21998441_21998684_+|22015093_22015235_+|22015856_22015929_+|22018256_22018372_+|22021963_22022104_+|22024453_22024601_+|22036840_22036939_+|22037570_22037669_+|22050579_22050686_+|22057056_22057221_+
82750at314145	Single	OW443363.1	69044464	69064928	+	1618	277	0.9235	1.0	0	82750at314145_29073_0:00407f	69044465_69044983_+|69058098_69058317_+|69064687_69064931_+
82757at314145	Single	OW443380.1	48105949	48109445	-	1400	278	0.7507	1.0	0	82757at314145_109478_0:004e13	48109358_48109445_-|48108670_48108801_-|48107737_48107907_-|48107330_48107491_-|48105947_48106467_-
82758at314145	Single	OW443363.1	19316406	19335649	-	1419	262	0.8514	1.0	0	82758at314145_42254_0:0039b5	19335465_19335649_-|19331898_19332060_-|19322174_19322245_-|19321030_19321104_-|19319032_19319181_-|19317816_19317921_-|19316407_19316621_-
82759at314145	Single	OW443362.1	8267099	8279575	-	1341	235	0.7359	1.0	0	82759at314145_9685_0:0005c9	8279536_8279575_-|8279319_8279393_-|8277323_8277355_-|8277190_8277240_-|8276079_8276330_-|8275931_8275993_-|8273732_8273827_-|8273370_8273521_-|8269735_8269844_-|8267097_8267229_-
8275at314145	Single	OW443373.1	71781416	71860000	+	6281	1146	0.8654	0.9597544338335607	0	8275at314145_74533_0:002bee	71781417_71781499_+|71815847_71815955_+|71819561_71819711_+|71831055_71831170_+|71835176_71835305_+|71836089_71836232_+|71844309_71844472_+|71848417_71848513_+|71850826_71850931_+|71853259_71853976_+|71857520_71860003_+
82762at314145	Single	OW443372.1	48869810	48870905	-	1831	289	0.9863	1.0	0	82762at314145_118797_0:0004a5	48869808_48870905_-
82767at314145	Single	OW443364.1	76377027	76404494	+	949	282	0.6302	1.0	1	82767at314145_143302_0:000533	76377028_76377110_+|76385686_76385760_+|76386443_76386553_+|76399148_76399243_+|76402507_76402641_+|76404007_76404497_+
82772at314145	Single	OW443362.1	176606342	176615769	+	1235	213	0.8893	0.976	0	82772at314145_109478_0:00269a	176606343_176606557_+|176608602_176608709_+|176611685_176611827_+|176614343_176614434_+|176615596_176615769_+
82788at314145	Single	OW443369.1	62146722	62147481	+	1365	250	1.0	0.933579335793358	0	82788at314145_109478_0:003350	62146723_62147484_+
8279at314145	Single	OW443364.1	80944536	80983749	+	5589	917	0.9428	1.0	0	8279at314145_9793_0:0044e2	80944537_80944690_+|80949902_80950001_+|80953302_80953347_+|80965318_80965380_+|80965745_80965843_+|80966309_80966522_+|80967189_80967474_+|80969998_80970133_+|80971306_80971513_+|80971623_80971830_+|80978625_80978742_+|80978892_80979073_+|80980190_80980333_+|80980535_80980682_+|80980820_80980989_+|80981258_80981451_+|80981914_80982084_+|80982187_80982336_+|80982675_80982719_+|80983152_80983357_+|80983594_80983752_+
82810at314145	Single	OW443364.1	11804608	11814019	+	1430	256	0.9048	0.939297124600639	0	82810at314145_291302_0:0024a5	11804609_11804755_+|11805010_11805101_+|11805666_11805717_+|11806159_11806222_+|11806309_11806448_+|11808065_11808136_+|11808856_11808906_+|11809747_11809860_+|11810970_11811068_+|11813969_11814022_+
82811at314145	Single	OW443379.1	11820786	11821482	+	1237	210	0.9957	1.0	0	82811at314145_118797_0:00226c	11820787_11821485_+
82812at314145	Single	OW443360.1	168658624	168670988	+	1103	186	0.9231	1.0	0	82812at314145_43346_0:002829	168658625_168658760_+|168661193_168661279_+|168662116_168662208_+|168663639_168663695_+|168663911_168664098_+|168668531_168668581_+|168670005_168670052_+|168670914_168670991_+
82820at314145	Single	OW443360.1	181430070	181459218	+	1364	245	0.8713	1.0	0	82820at314145_109478_0:0020c3	181430071_181430316_+|181435057_181435205_+|181439284_181439396_+|181452042_181452142_+|181453800_181453860_+|181458215_181458276_+|181459042_181459221_+
82822at314145	Single	OW443364.1	143039239	143049523	-	1214	219	0.9221	0.8937728937728938	0	82822at314145_109478_0:000a80	143049415_143049523_-|143048300_143048451_-|143045929_143045991_-|143043102_143043300_-|143042079_143042215_-|143039237_143039311_-
82823at314145	Single	OW443370.1	73973900	73977321	-	1419	260	0.8987	1.0	0	82823at314145_109478_0:000dbf	73977226_73977321_-|73975934_73976102_-|73975233_73975374_-|73975008_73975123_-|73974821_73974931_-|73974469_73974542_-|73973898_73974110_-
82825at314145	Single	OW443372.1	22073734	22119965	-	1335	242	0.9405	0.96415770609319	0	82825at314145_9798_0:0005e6	22119870_22119965_-|22117191_22117318_-|22116479_22116554_-|22098448_22098556_-|22092894_22093067_-|22080745_22080825_-|22073732_22073877_-
82855at314145	Single	OW443379.1	44697646	44710327	+	1475	270	0.9489	1.0	1	82855at314145_42254_0:001ccb	44697647_44697722_+|44699876_44700022_+|44701952_44702139_+|44704473_44704584_+|44707187_44707299_+|44708093_44708183_+|44710160_44710330_+
82862at314145	Single	OW443376.1	62151941	62180039	+	1511	272	0.9525	0.9905956112852664	0	82862at314145_9974_0:002685	62151942_62152024_+|62153047_62153200_+|62157920_62158068_+|62175824_62175960_+|62177270_62177449_+|62178745_62178836_+|62179887_62180039_+
82874at314145	Single	OW443371.1	5731748	5732525	+	1276	213	0.9318	0.9777777777777777	0	82874at314145_109478_0:004539	5731749_5732528_+
82887at314145	Single	OW443360.1	130178457	130190042	+	1123	214	0.931	1.0	0	82887at314145_9974_0:004f5b	130178458_130178523_+|130179816_130179900_+|130183217_130183276_+|130184252_130184454_+|130185525_130185639_+|130189876_130190045_+
82935at314145	Single	OW443366.1	84014566	84017755	-	1740	281	0.9851	1.0	0	82935at314145_118797_0:001d49	84017618_84017755_-|84017312_84017406_-|84016925_84017045_-|84016545_84016663_-|84015877_84015947_-|84015497_84015625_-|84015105_84015334_-|84014763_84014851_-|84014564_84014579_-
82936at314145	Single	OW443380.1	43302293	43303274	+	1343	284	0.7903	0.9508670520231214	0	82936at314145_143302_0:00343a	43302294_43303277_+
82940at314145	Single	OW443372.1	43504737	43511166	+	3380	626	0.8765	1.0	0	82940at314145_109478_0:004924	43504738_43504891_+|43509308_43511169_+
82946at314145	Single	OW443363.1	117279407	117292951	-	1586	294	0.7892	1.0	0	82946at314145_109478_0:001ad9	117292830_117292951_-|117291333_117291447_-|117288143_117288250_-|117287944_117288027_-|117284305_117284731_-|117283286_117283372_-|117280037_117280122_-|117279405_117279539_-
8294at314145	Single	OW443370.1	2890439	2939916	+	5955	1004	0.8738	1.0	0	8294at314145_34882_0:003c16	2890440_2891703_+|2917392_2917503_+|2918993_2919122_+|2921363_2921543_+|2922422_2922625_+|2923217_2923330_+|2923814_2923915_+|2925797_2925937_+|2929922_2930056_+|2931888_2932025_+|2932510_2932653_+|2932764_2932892_+|2933273_2933398_+|2935509_2935625_+|2936282_2936410_+|2937484_2937607_+|2939562_2939919_+
8295at314145	Single	OW443370.1	44375526	44889511	-	6013	1080	0.9199	1.0	0	8295at314145_30538_0:000d7f	44889374_44889511_-|44884884_44884983_-|44882710_44882849_-|44880230_44880392_-|44878238_44878339_-|44877584_44877667_-|44875854_44875929_-|44873784_44873879_-|44871247_44871359_-|44871031_44871100_-|44869592_44869688_-|44864993_44865097_-|44861740_44861800_-|44860173_44860354_-|44859232_44859278_-|44843921_44843999_-|44808825_44808932_-|44802796_44802879_-|44792884_44793045_-|44784945_44785127_-|44767368_44767495_-|44752014_44752147_-|44750488_44750609_-|44750283_44750339_-|44739258_44739309_-|44739061_44739155_-|44719349_44719400_-|44719104_44719248_-|44705633_44705725_-|44675910_44675958_-|44622479_44622584_-|44547957_44548123_-|44537008_44537106_-|44501053_44501238_-|44378472_44378557_-|44375524_44375587_-
82964at314145	Single	OW443379.1	41842620	41853635	-	1389	185	0.9575	1.0	0	82964at314145_143302_0:00217a	41853287_41853635_-|41845889_41846046_-|41844989_41845123_-|41842618_41842752_-
82984at314145	Single	OW443372.1	20400223	20401084	-	1434	262	0.9791	1.0	0	82984at314145_118797_0:000d5a	20400221_20401084_-
82987at314145	Single	OW443366.1	114396352	114402742	-	1410	233	0.9964	0.7168831168831169	0	82987at314145_9646_0:000b27	114402699_114402742_-|114402277_114402336_-|114400938_114400989_-|114400725_114400795_-|114399748_114399825_-|114398971_114399168_-|114398100_114398236_-|114397897_114397995_-|114396350_114396441_-
83024at314145	Single	OW443362.1	157118585	157141772	+	1578	263	0.9236	1.0	0	83024at314145_225400_0:001956	157118586_157118873_+|157124623_157124734_+|157126822_157126976_+|157132046_157132175_+|157139959_157140058_+|157141616_157141775_+
83029at314145	Single	OW443380.1	52899672	52901597	+	1704	256	0.9753	1.0	0	83029at314145_118797_0:0031d9	52899673_52899819_+|52900073_52900262_+|52900582_52900773_+|52901155_52901600_+
83047at314145	Single	OW443376.1	28054416	28061370	+	1768	303	0.9272	1.0	0	83047at314145_118797_0:00037b	28054417_28054707_+|28057793_28058085_+|28060884_28061373_+
83065at314145	Single	OW443372.1	24745844	24757913	-	938	148	0.9735	1.0	0	83065at314145_310752_0:0038d6	24757756_24757913_-|24754419_24754582_-|24750041_24750195_-|24748242_24748264_-|24745842_24745911_-
83085at314145	Single	OW443366.1	11785671	11813155	-	1237	221	0.937	0.8327868852459016	0	83085at314145_74533_0:0042c7	11813099_11813155_-|11812680_11812803_-|11809453_11809559_-|11801547_11801643_-|11789583_11789659_-|11786802_11786965_-|11785669_11785807_-
83089at314145	Single	OW443368.1	8194092	8199713	-	1303	216	0.996	0.9197080291970803	0	83089at314145_9615_0:002cae	8199651_8199713_-|8199338_8199436_-|8195061_8195179_-|8194730_8194814_-|8194421_8194615_-|8194090_8194287_-
83111at314145	Single	OW443381.1	24634907	24641782	+	1115	228	0.7365	0.9618055555555556	0	83111at314145_109478_0:003ec2	24634908_24635447_+|24641495_24641782_+
8313at314145	Single	OW443370.1	15353134	15437949	-	5505	1095	0.8283	0.9934693877551021	0	8313at314145_29078_0:000457	15437883_15437949_-|15431952_15432057_-|15428846_15429033_-|15417760_15417882_-|15416527_15416697_-|15415526_15415573_-|15413609_15413729_-|15408889_15409073_-|15401905_15402036_-|15394098_15394238_-|15393668_15393779_-|15392119_15392285_-|15383883_15384048_-|15377654_15377778_-|15373907_15374008_-|15373532_15373729_-|15371964_15372034_-|15366980_15367202_-|15365628_15365743_-|15365288_15365492_-|15364926_15365048_-|15361917_15362096_-|15358423_15358584_-|15357651_15357782_-|15355930_15356002_-|15353132_15353348_-
83148at314145	Single	OW443374.1	44136909	44214495	-	1154	263	0.7682	0.9435736677115988	0	83148at314145_29078_0:0024bf	44214099_44214495_-|44199776_44199844_-|44192312_44192419_-|44182521_44182554_-|44162349_44162455_-|44160904_44160965_-|44136907_44137032_-
83161at314145	Single	OW443367.1	7617634	7634809	-	1369	261	0.9852	0.846875	0	83161at314145_30538_0:000041	7634758_7634809_-|7633697_7633787_-|7620416_7620576_-|7617632_7618143_-
83166at314145	Single	OW443376.1	72247879	72251926	-	1435	258	0.8278	0.9969879518072289	0	83166at314145_109478_0:00425f	72251723_72251926_-|72251359_72251390_-|72250711_72250776_-|72250369_72250538_-|72249761_72249831_-|72249460_72249576_-|72249309_72249378_-|72249147_72249236_-|72247880_72248052_-
83183at314145	Single	OW443362.1	9574820	9577761	+	2035	297	0.9918	1.0	0	83183at314145_118797_0:004196	9574821_9574907_+|9575561_9576401_+|9577589_9577764_+
83184at314145	Single	OW443373.1	14204616	14215100	-	1555	222	0.9494	0.9	0	83184at314145_59463_0:003b1d	14214345_14215100_-|14204617_14204808_-
83188at314145	Single	OW443360.1	99118471	99122316	+	1234	324	0.6692	1.0	0	83188at314145_32536_0:003281	99118472_99118550_+|99119020_99119093_+|99119205_99119297_+|99119398_99119484_+|99121082_99121173_+|99121433_99121483_+|99121707_99122316_+
83202at314145	Single	OW443371.1	60442281	60459939	+	1010	247	0.7011	1.0	0	83202at314145_143302_0:00089b	60442282_60442455_+|60443255_60443500_+|60452661_60452773_+|60456768_60456853_+|60459677_60459703_+|60459803_60459939_+
83210at314145	Single	OW443372.1	15597337	15644323	-	1295	198	0.9481	1.0	0	83210at314145_186990_0:000c9c	15644095_15644323_-|15624207_15624238_-|15614716_15614820_-|15612529_15612649_-|15608528_15608613_-|15604749_15604918_-|15597335_15597402_-
83212at314145	Single	OW443371.1	90826574	90832013	+	1215	231	0.8321	1.0	0	83212at314145_291302_0:00068d	90826575_90826694_+|90828898_90829389_+|90830732_90830831_+|90831886_90832016_+
83218at314145	Single	OW443369.1	95850022	95872408	+	1343	260	0.9034	0.9415584415584416	0	83218at314145_186990_0:0041f3	95850023_95850147_+|95853148_95853271_+|95854792_95854885_+|95867160_95867267_+|95869319_95869490_+|95872162_95872408_+
83219at314145	Single	OW443361.1	100223377	100257581	-	1131	258	0.7368	1.0	0	83219at314145_59463_0:001899	100257471_100257581_-|100237624_100237750_-|100232184_100232321_-|100230673_100230791_-|100228452_100228669_-|100223378_100223519_-
83222at314145	Single	OW443370.1	41550727	41563051	+	1314	223	0.9468	1.0	0	83222at314145_109478_0:003581	41550728_41550804_+|41553430_41553624_+|41555356_41555416_+|41556502_41556573_+|41557848_41557913_+|41558000_41558077_+|41560645_41560821_+|41561831_41561934_+|41563036_41563054_+
8322at314145	Single	OW443360.1	156425552	156474061	-	4272	810	0.8799	0.9922048997772829	0	8322at314145_9407_0:002c67	156474022_156474061_-|156469227_156469556_-|156466735_156466858_-|156451589_156451797_-|156447261_156447406_-|156445309_156445453_-|156440751_156441041_-|156440474_156440591_-|156437778_156437977_-|156435212_156435360_-|156434026_156434185_-|156433826_156433908_-|156430576_156430792_-|156429572_156429754_-|156428053_156428148_-|156426566_156426668_-|156425553_156425628_-
83242at314145	Single	OW443379.1	33972313	33987440	-	1394	220	0.9	1.0	0	83242at314145_9793_0:000540	33987224_33987440_-|33984364_33984439_-|33983193_33983235_-|33980983_33981047_-|33980371_33980427_-|33979279_33979432_-|33975855_33975978_-|33972311_33972447_-
8324at314145	Single	OW443370.1	42949993	43034297	+	6438	1191	0.8848	1.0	0	8324at314145_9915_0:003da4	42949994_42950168_+|42950267_42950329_+|43006206_43006428_+|43007172_43007282_+|43007950_43008116_+|43009464_43009586_+|43011435_43011592_+|43014514_43014598_+|43016492_43016590_+|43017552_43017744_+|43021318_43021415_+|43021573_43021773_+|43022447_43022576_+|43024478_43024635_+|43024844_43025059_+|43025874_43026112_+|43026903_43026975_+|43027077_43027187_+|43027522_43027660_+|43027844_43027947_+|43029154_43029342_+|43030516_43030623_+|43031304_43031385_+|43032151_43032301_+|43032529_43032690_+|43032848_43033028_+|43033113_43033337_+|43033791_43033911_+|43034070_43034137_+|43034223_43034300_+
83264at314145	Single	OW443379.1	18470657	18494109	-	1478	299	0.8097	0.9893048128342246	0	83264at314145_143302_0:00230e	18493926_18494109_-|18493716_18493846_-|18491614_18491724_-|18491123_18491161_-|18490292_18490348_-|18489917_18489978_-|18487870_18487964_-|18472671_18472825_-|18471332_18471494_-|18470658_18470773_-
83270at314145	Single	OW443368.1	10447004	10448009	+	1473	292	0.8567	0.987460815047022	0	83270at314145_9646_0:003fb4	10447005_10448009_+
